epoch,loss_g,loss_c,fid,is_mean
1,0.1586446568486007,-0.3206338605656854,219.92839508056642,1.9796318769454957
2,0.0992925330453615,-0.22071488089468722,,
3,0.09218653556522409,-0.20856914841537394,,
4,0.08710565222284783,-0.197308439409712,,
5,0.08312282033090217,-0.18898126588991054,125.06018524169922,2.517508387565613
6,0.07809880666274592,-0.18031409067538132,,
7,0.07313732048402984,-0.17149962560905443,,
8,0.06891279920913854,-0.16179906721519943,,
9,0.06318367870083491,-0.15231224376174224,,
10,0.05886603993132883,-0.14422757495650568,112.73279266357422,2.5688249111175536
11,0.05504056422809796,-0.1371206289828084,,
12,0.05199257338500355,-0.13100959450247457,,
13,0.049960192975818024,-0.12613888950660251,,
14,0.047783411476614364,-0.12188790389727411,,
15,0.04657124408982349,-0.11793927076204283,102.36348419189453,2.6556729793548586
16,0.04552128164574827,-0.11476753890511118,,
17,0.04402550614813536,-0.11145232616324577,,
18,0.0423077892859192,-0.108739198467831,,
19,0.0411108753161936,-0.1058482696484592,,
20,0.04111355700081547,-0.10340265444597112,95.35721969604492,2.6403669834136965
21,0.04121100485174354,-0.10120639321654774,,
22,0.03937683051132102,-0.09876935763245488,,
23,0.03926803613372816,-0.09623682611252318,,
24,0.03746873458007972,-0.09459996668376042,,
25,0.037211855864245934,-0.09215957357009248,91.20123596191407,2.676593852043152
26,0.036218902454719634,-0.09054783335431003,,
27,0.03598990183844845,-0.08816210113085604,,
28,0.035756208448471556,-0.08624653222403242,,
29,0.0341269717800168,-0.0848072141913251,,
30,0.03477963833580501,-0.0832224956776709,89.04939651489258,2.6723325490951537
31,0.03318693875782908,-0.08119344667892194,,
32,0.033258984258383764,-0.07967881850183492,,
33,0.032199311815365055,-0.07738070830188275,,
34,0.033068999732678454,-0.07576522038316588,,
35,0.03227281696022178,-0.07487626769067068,86.56126098632812,2.6514904260635377
36,0.031427831369975436,-0.07352612140927126,,
37,0.030177043242908368,-0.07165984146511084,,
38,0.029008952653501795,-0.07030385951877904,,
39,0.028787789015097164,-0.06928214320662215,,
40,0.02857290791751922,-0.06737393213491366,90.10563278198242,2.6708155393600466
41,0.02699061688735338,-0.06633952168517394,,
42,0.024859810972606016,-0.06480415659660305,,
43,0.02466599368386991,-0.06432401951430104,,
44,0.02378127816755677,-0.06316429957600109,,
45,0.022616033046160354,-0.0618439898136645,87.51135482788087,2.6937084436416625
46,0.021219521560113946,-0.06071618017217493,,
47,0.021811195422273083,-0.05949557468106228,,
48,0.02164512446652988,-0.05937734526106632,,
49,0.02055979036763506,-0.0584737423409698,,
50,0.020239528378264544,-0.05587037437091911,86.06990051269531,2.68705837726593
51,0.01824055265779652,-0.052805562569160205,,
52,0.016113764242730283,-0.04957444912484738,,
53,0.014631101366484999,-0.04737989339508178,,
54,0.013149900680256867,-0.04472917317027321,,
55,0.014247198154598472,-0.04346312826912088,88.05939407348633,2.6478644371032716
56,0.012632074204645563,-0.03847134817457575,,
57,0.007694206123486149,-0.033622674442138976,,
58,0.002393778828874318,-0.027623143639754166,,
59,1.8082916780563788e-05,-0.025847183735428582,,
