epoch,loss_g,loss_c,fid,is_mean
1,0.13669636027545354,-0.26754314890976205,124.95246963500976,2.716703248023987
2,0.10960868020948736,-0.22035525541836068,,
3,0.07963059721930796,-0.1619633033951166,,
4,0.0707140100132023,-0.14702851707741954,,
5,0.06689886820530906,-0.1393048479294319,57.49044303894043,3.4134169101715086
6,0.06319972796170185,-0.1326694494687824,,
7,0.060310692989663496,-0.12673024340366731,,
8,0.05802276178640577,-0.12145762137090639,,
9,0.057054600457841255,-0.11715566837402773,,
10,0.05493265868276666,-0.11351395908786877,44.48263511657715,3.5335461378097532
11,0.05409319081828008,-0.11017166548980084,,
12,0.05284590686455502,-0.10719179090036908,,
13,0.05159344688828079,-0.10438505074400913,,
14,0.05016286134128578,-0.10172575438432911,,
15,0.04958073041182391,-0.09950050471495667,39.101112365722656,3.621894860267639
16,0.04851356414295813,-0.09765851068188185,,
17,0.04800141388186992,-0.09554350778436647,,
18,0.04769945579614881,-0.09390908411983301,,
19,0.04659100547432278,-0.09239621948422974,,
20,0.04553660046532372,-0.0908229660477366,36.35621299743652,3.65879807472229
21,0.04541397807928197,-0.08933198380988716,,
22,0.04442401190972693,-0.08814139018668181,,
23,0.04340724843330438,-0.08673501490091501,,
24,0.04310535655731286,-0.08556390355202978,,
25,0.04280907037851064,-0.08446784839471413,34.7838134765625,3.7612425327301025
26,0.04224845784514538,-0.08332858298057362,,
27,0.04152318850972068,-0.08230635385499152,,
28,0.04128788383622935,-0.08151198847889264,,
29,0.040764844761382375,-0.08049982636749523,,
30,0.04058803854906025,-0.07957149556109418,33.50672492980957,3.734734559059143
31,0.039942412779754945,-0.07880563868493987,,
32,0.03898434085658878,-0.07801389899522289,,
33,0.038929440278882704,-0.0771350551267396,,
34,0.03873574813863157,-0.0764242848130927,,
35,0.038878573587955954,-0.07578930508011401,32.56531047821045,3.752593684196472
36,0.038290828024726734,-0.07514239245431305,,
37,0.037338385592463746,-0.07463751332168422,,
38,0.03749991068733919,-0.07361396090669226,,
39,0.03726992235031837,-0.07336261041657234,,
40,0.03662775797084726,-0.07263206027849729,31.708247184753418,3.765216255187988
41,0.036414392054053134,-0.07250014946635976,,
42,0.0359332568379936,-0.07166403520041272,,
43,0.03616746588684783,-0.07108985960757878,,
44,0.03564156168652351,-0.0706962068512511,,
45,0.03521688531222853,-0.07013991871846714,31.096504783630373,3.8089181423187255
46,0.035149674264407495,-0.06973854893273818,,
47,0.035047155588588466,-0.06925717283034322,,
48,0.03558477836297259,-0.06880969653589891,,
49,0.03470689340006548,-0.0683925506861616,,
50,0.03399457830211134,-0.06805271548333328,30.48124542236328,3.8011258125305174
51,0.03361565709080405,-0.06780381997244128,,
52,0.03403517908017621,-0.06763590571546099,,
53,0.0333990489449521,-0.06705418905857533,,
54,0.033075860271342405,-0.06693156096411386,,
55,0.032978744131402116,-0.06643090243366813,29.89882011413574,3.777976942062378
56,0.032872742577493216,-0.06622957439602153,,
57,0.03300306894994125,-0.06571985537448664,,
58,0.03277551232150824,-0.06556953846644949,,
59,0.03235084660865144,-0.06504226721039989,,
60,0.03235080142868504,-0.06482201799961043,29.6681245803833,3.8014240741729735
61,0.03217763578558486,-0.06440087476652812,,
62,0.031408469585619575,-0.06420080453026225,,
63,0.03155693300493909,-0.06395401833499428,,
64,0.031437820730550244,-0.06364896278669352,,
65,0.031147199542764348,-0.06338843971569381,29.47147407531738,3.8375113725662233
66,0.030985633703501568,-0.063042122787789,,
67,0.030641645847255934,-0.06278541933580152,,
68,0.030686131291779252,-0.06264363043020174,,
69,0.029959557384608877,-0.0622505287668621,,
70,0.029937775089166185,-0.061967124985362,29.43989963531494,3.8347886562347413
71,0.029952538507502763,-0.06158060756817126,,
72,0.02988590818453752,-0.06125031176640422,,
73,0.029623682120385787,-0.061080830327753,,
74,0.02994197408380206,-0.060821248766128266,,
75,0.02957458599180946,-0.06059180765552894,29.17297477722168,3.83361554145813
76,0.02910495972403836,-0.060417665261278286,,
77,0.029143432653246926,-0.06011274055102711,,
78,0.029727787309708396,-0.05997632248446409,,
79,0.029185863416173557,-0.05951823476769563,,
80,0.029274960257360965,-0.05940946831188752,29.016291618347168,3.7964464664459228
