epoch,loss_g,loss_d,fid,is_mean
1,3.2387578987094585,0.5974863882248218,180.00569610595704,2.3863687396049498
2,2.328721907133093,0.7642535273654338,,
3,2.0730340066119135,0.8262132562633253,,
4,2.2579600988489252,0.7676774829116642,,
5,2.56966309716336,0.6746388742429579,58.846557998657225,3.6386311769485475
6,2.748660963993424,0.6495852508096613,,
7,2.9353951426143317,0.5989454162872245,,
8,3.0327678624238086,0.5950265513207669,,
9,3.1813521793828565,0.566266120199719,,
10,3.268615605750591,0.556750024568576,45.15763206481934,3.716159534454346
11,3.3610817197184915,0.5461534010739918,,
12,3.4976602455919497,0.5247273210085865,,
13,3.5472242452395273,0.5131172544935829,,
14,3.602651617798604,0.5169034076870507,,
15,3.6913214349020746,0.49336139831660136,38.52424659729004,3.7345271587371824
16,3.742769241625937,0.5010162647081237,,
17,3.8021804952659664,0.4885452362971428,,
18,3.8631323232578163,0.47697109699121903,,
19,3.9304203923123007,0.47656213473051023,,
20,3.8536939159290404,0.4971415719351707,36.36706352233887,3.7334387063980103
21,4.01518530577867,0.47118316153303164,,
22,4.022943465994336,0.4686068349096001,,
23,4.016533186404496,0.4702807178418351,,
24,4.0861369130559835,0.47036692758655957,,
25,4.180608525211548,0.4565392541388671,34.11582565307617,3.7883431911468506
26,4.134053353267984,0.45158001432179384,,
27,4.120134918003255,0.4701747161264603,,
28,4.156102572242991,0.4574090124068097,,
29,4.299377171772444,0.44746619660375464,,
30,4.182364038438497,0.458341575267478,32.69524097442627,3.7952587366104127
31,4.322464868674676,0.43871166295348074,,
32,4.346284244285944,0.4375734557899145,,
33,4.306211088548422,0.457691297845708,,
34,4.317220541280814,0.44286081054781234,,
35,4.481374989631466,0.4292734697142727,31.57571487426758,3.778195118904114
36,4.386137862178759,0.44000265412987805,,
37,4.422928249224638,0.4334676760829922,,
38,4.346723546132318,0.4509943310394246,,
39,4.465055235075709,0.4331453603111271,,
40,4.507866534285056,0.42280576258388336,31.783157348632812,3.760361909866333
41,4.438067462282558,0.4415306091308594,,
42,4.551281269157353,0.4301357788280544,,
43,4.496848127889073,0.43240305627258413,,
44,4.585717673134854,0.4200888137914177,,
45,4.602265288929145,0.41760529422352455,31.218153762817384,3.788203978538513
46,4.553187755909231,0.42576534147573336,,
47,4.514394806783932,0.4402356210491087,,
48,4.64173277452206,0.41593126492240484,,
49,4.61627544605006,0.41964042484760283,,
50,4.554956577199265,0.4299688817535201,31.131729888916016,3.7999295234680175
51,4.618251820137868,0.42396380574020565,,
52,4.698890968354848,0.40648001422229996,,
53,4.602723123776352,0.43050340882733334,,
54,4.675173780629332,0.4204318765582692,,
55,4.653671982967191,0.41765575672571476,31.113588333129883,3.7888819932937623
56,4.667281235276889,0.412548947162353,,
57,4.740846814106927,0.4135301679309107,,
58,4.6545621484752875,0.4273332475469663,,
59,4.728110472542736,0.4115989388372654,,
60,4.776497791102554,0.41250032689581567,31.07272262573242,3.8187301397323608
61,4.685826062415846,0.4186669760725946,,
62,4.770134609934484,0.41068545888759134,,
63,4.825935774457315,0.4050547149382595,,
64,4.726352285848469,0.41084689901043203,,
65,4.733779021172633,0.42793474612582444,31.045952224731444,3.8124987125396728
66,4.825521048437008,0.4044902756873869,,
67,4.8280207307547585,0.408709689318879,,
68,4.7609010981857525,0.41718215724596613,,
69,4.835702068244036,0.3981233155561818,,
70,4.7989386314749085,0.4098789375752975,30.257017517089842,3.79348304271698
71,4.839688493222253,0.4050564900868469,,
72,4.82691171684772,0.4085256084162965,,
73,4.79892002615409,0.40783978953448113,,
74,4.9110104873617235,0.4003028090310912,,
75,4.865441231833946,0.4048872817530591,30.126441192626952,3.7809089183807374
76,4.849006480132986,0.41121795151350843,,
77,4.91659064988932,0.3953706530169544,,
78,4.911596065711899,0.4043258175126508,,
79,4.923892915599112,0.40190414141895425,,
80,4.866723655567019,0.40421641204092235,32.30721092224121,3.757986879348755
