epoch,loss_g,loss_d,fid,is_mean,is_std,run
1,3.637792943999246,0.6065381430407875,189.45059204101562,2.2272377014160156,0.022960644215345383,1
2,2.490296872338662,0.6868496509826082,,,,1
3,2.3406998816973124,0.6901851055076998,,,,1
4,2.283991091972233,0.7460928215430334,,,,1
5,2.5937180551899295,0.6507550800203258,29.88522720336914,2.0693366527557373,0.044690340757369995,1
6,3.043990695068979,0.5652706295761287,,,,1
7,3.2449949610437083,0.5670346009552988,,,,1
8,3.485486853080722,0.5321908849172103,,,,1
9,3.661413687830552,0.5062045861258466,,,,1
10,3.4853795931364098,0.5685623119402136,42.3614387512207,2.0766873359680176,0.033307358622550964,1
11,3.8542158716382127,0.4772747484409911,,,,1
12,3.9236371481918497,0.49265872712573433,,,,1
13,3.9606020391051078,0.48627072356195533,,,,1
14,3.6422700298010793,0.5261158290454465,,,,1
15,4.397784393312585,0.4411510836619597,42.12834548950195,2.078641176223755,0.026524635031819344,1
16,4.142159457517486,0.44850699902854413,,,,1
17,4.477774531795428,0.43466100943648917,,,,1
18,4.172257885432396,0.47845556765285313,,,,1
19,4.50310494330449,0.4247686059938537,,,,1
20,4.3422655622100725,0.45780608440056825,34.927555084228516,1.9981269836425781,0.023663828149437904,1
21,4.6321869993057,0.4063820035921203,,,,1
22,4.140510378262172,0.4706302582580819,,,,1
23,4.301533014919514,0.4428408606949016,,,,1
24,5.049414471364939,0.40451828982585514,,,,1
25,4.862027847614044,0.38691540903005844,33.89839553833008,2.029026508331299,0.03580907732248306,1
26,4.71085156688196,0.43816954648902273,,,,1
27,4.216401345391049,0.47049932054474825,,,,1
28,5.030276138685707,0.393320326685396,,,,1
29,4.692677174336636,0.4337774229227987,,,,1
30,4.965511866104909,0.3952544786227055,35.4647216796875,2.0067811012268066,0.0369332917034626,1
31,3.9722615782107806,0.5179898172744319,,,,1
32,4.883871441977655,0.4432358274347762,,,,1
33,4.576079043185609,0.40545738552115923,,,,1
34,4.733113016869522,0.44585832469483727,,,,1
35,4.792742590618949,0.3993673367887481,49.55915069580078,2.0799548625946045,0.03854789212346077,1
36,5.213154613585649,0.38857572487531566,,,,1
37,4.665506009346782,0.4668780418797436,,,,1
38,4.865267828695922,0.43301735843858147,,,,1
39,4.461667620537118,0.4139479633070465,,,,1
40,4.633530218537579,0.47565661549058735,37.10247039794922,2.0699737071990967,0.03352348133921623,1
41,5.172036077986416,0.3748291351346888,,,,1
42,4.818570425311048,0.4240866026435143,,,,1
43,5.304508880417571,0.3769260684394429,,,,1
44,5.040130672673894,0.4205338986128823,,,,1
45,4.93088189423339,0.4263512183331017,28.147476196289062,1.9957653284072876,0.027994606643915176,1
46,5.069608005273164,0.3897625524391476,,,,1
47,5.1146388748007965,0.39788590059575873,,,,1
48,4.910853876262649,0.4070253592525792,,,,1
49,4.671607116269123,0.47232936774818307,,,,1
50,5.41810565155286,0.36990732037358814,42.75109100341797,2.0052988529205322,0.01573498547077179,1
51,5.193532575845209,0.38784682585133445,,,,1
52,5.426866530830789,0.377558303439719,,,,1
53,4.615800162160403,0.4304729521784008,,,,1
54,5.960537347019228,0.3419980188338166,,,,1
55,4.7366007594312105,0.43319818797783977,31.087263107299805,1.9797649383544922,0.030223524197936058,1
56,5.0931397912791,0.4171172032116825,,,,1
57,5.0070226206484,0.3850747518814527,,,,1
58,4.7986662235652275,0.41517009369583213,,,,1
59,6.055997870416722,0.3413046092177049,,,,1
60,5.409454702519072,0.38733639638138634,33.32303237915039,1.9569844007492065,0.02148853801190853,1
61,5.023608466244151,0.4070365752419855,,,,1
62,4.442155536606462,0.452182536960667,,,,1
63,6.067499653905885,0.3390711400753412,,,,1
64,4.435724867778456,0.46955046051333094,,,,1
65,5.180173769625079,0.3937899208603761,42.36746597290039,2.0539135932922363,0.016421206295490265,1
66,5.743166673896659,0.3417390497703838,,,,1
67,4.875138312482681,0.4376990691336811,,,,1
68,4.906110786410988,0.4180633490666365,,,,1
69,5.55780645342082,0.37999662483095104,,,,1
70,5.353315489732812,0.38946276699375904,53.66525650024414,2.0067615509033203,0.022487666457891464,1
71,5.3912801213053045,0.415115238700667,,,,1
72,5.2377351639617205,0.350611196560228,,,,1
73,4.768736960477809,0.4517936979730924,,,,1
74,5.963587340636131,0.34180277649663454,,,,1
75,5.447665973478912,0.3927375022799541,24.99738121032715,2.0089423656463623,0.02604549750685692,1
76,5.170764482492565,0.40193780766338366,,,,1
77,5.815929586051876,0.3415398607906113,,,,1
78,5.2828164906838,0.39303322766835874,,,,1
79,5.009649084562547,0.46252454339693755,,,,1
80,5.277850632484142,0.3735466720456751,38.836181640625,1.9413982629776,0.02897484228014946,1
