epoch,loss_g,loss_d,fid,is_mean
1,4.4932132423602225,0.8113781556242184,152.93714599609376,2.450815796852112
2,3.153986898243578,0.8267357950302502,,
3,2.5282910610872937,0.9026721999557823,,
4,2.366867416732569,0.9298436603714935,,
5,2.389735808955357,0.9058098016586978,46.1685432434082,2.6754524230957033
6,2.472669508540826,0.8653436355019639,,
7,2.5791331317873882,0.8270820483019017,,
8,2.650589639935572,0.8023251385551639,,
9,2.683416329730684,0.7958213207016401,,
10,2.821006143197662,0.7398240642398408,34.399977111816405,2.8757771492004394
11,2.91306068181012,0.7266256191184939,,
12,3.0011371187046265,0.7104565463988429,,
13,3.1224546529720016,0.6721372455546889,,
14,3.2285065071504233,0.6488711097561455,,
15,3.3019552833772137,0.6445774704632355,27.788189697265626,2.901459836959839
16,3.4172441466484225,0.6185751433431272,,
17,3.471997048681562,0.608715902869831,,
18,3.541677551590349,0.5945854989037049,,
19,3.6029425247382805,0.5872036095854606,,
20,3.6455937436329995,0.5880064267613342,26.412424850463868,2.9154427528381346
21,3.6702208417287627,0.5805157206001234,,
22,3.728127852059882,0.5661046239051746,,
23,3.7681283673353954,0.5690009522716857,,
24,3.838067958264567,0.5490514267146512,,
25,3.8310690078466387,0.5634729993365959,25.37800827026367,2.8740730762481688
26,3.8915072044986387,0.539594398783673,,
27,3.962603151071087,0.5307954933338912,,
28,4.025732535698396,0.5142076621427849,,
29,3.9613830867374147,0.5458720403962432,,
30,4.057769442436329,0.5110610674176596,24.998915481567384,2.936555528640747
31,4.086180892104446,0.5152177291257041,,
32,4.0778495670922625,0.5263834362913172,,
33,4.080688878771403,0.5177309431521842,,
34,4.137276639144128,0.5099341506715369,,
35,4.198044523937738,0.4907657831944949,24.731214141845705,2.928566408157349
36,4.188971256056015,0.5089119263002755,,
37,4.208990690238802,0.49699860637543625,,
38,4.229382909873239,0.4971021138536644,,
39,4.270543039081484,0.4848733884909963,,
40,4.294934001549909,0.4840216619213372,24.46886787414551,2.899549722671509
