epoch,loss_g,loss_d,fid,is_mean,is_std,run
1,4.300857113791513,0.6064036358799134,255.4715576171875,1.9458458423614502,0.034593719989061356,1
2,2.525566417645741,0.9315108931460581,,,,1
3,1.9790286705210491,1.0128045098764913,,,,1
4,2.047019749541174,0.9212344911965457,,,,1
5,2.1693475928965147,0.8014206503863102,111.45895385742188,2.613445997238159,0.04535737261176109,1
6,2.135027802725147,0.8367999205430905,,,,1
7,2.1235370713357744,0.84415681545551,,,,1
8,2.1109911994292188,0.8395297941002813,,,,1
9,2.074668344605219,0.8661525095259393,,,,1
10,2.1120361538825336,0.8363906906826513,56.26250457763672,2.8318989276885986,0.06904976069927216,1
11,2.119461515358278,0.8298425268043171,,,,1
12,2.12679716452331,0.82826601719106,,,,1
13,2.119869358603146,0.850764708919125,,,,1
14,2.1176382218832734,0.9051934175349615,,,,1
15,2.098272796694215,0.8025302121064046,47.69241714477539,2.944281816482544,0.06115707755088806,1
16,2.172085670949696,0.8135366134501837,,,,1
17,2.171645818343321,0.853939324304774,,,,1
18,2.1773087764744994,0.7843974255598508,,,,1
19,2.2294283649929754,0.7997349931018336,,,,1
20,2.2690015334141003,0.7803930660019388,42.240116119384766,2.884803533554077,0.08998458087444305,1
21,2.2677176291370515,0.7974222274822789,,,,1
22,2.14267694578226,0.9317611809689682,,,,1
23,2.268694732624751,0.7681145339787423,,,,1
24,2.304656417949216,0.761559241093122,,,,1
25,2.302760634649467,0.8055399860535468,29.326202392578125,2.980375051498413,0.06565739214420319,1
26,2.329228559756404,0.7768420995949031,,,,1
27,2.329457714818288,0.8067860692947895,,,,1
28,2.3833707729419626,0.728552835960905,,,,1
29,2.3674127326796315,0.8190612238082853,,,,1
30,2.315890010837075,0.8313124839450929,30.959970474243164,2.9350767135620117,0.0741947814822197,1
31,2.3676940904005424,0.7545567169472888,,,,1
32,2.425028212342437,0.7929404902083057,,,,1
33,2.41902126517746,0.7085413066865681,,,,1
34,2.4829647926600664,0.7357496164374419,,,,1
35,2.4847410170400477,0.7523751451627357,26.65996742248535,2.940006732940674,0.07789323478937149,1
36,2.463647979500515,0.7860668470392694,,,,1
37,2.521636100967864,0.7146347582965464,,,,1
38,2.501680212681527,0.7473784320942172,,,,1
39,2.4910909144299014,0.7747357973268816,,,,1
40,2.5439665104959395,0.7123700097411663,24.08586311340332,3.0069732666015625,0.05298614501953125,1
41,2.6091409328725788,0.6903904815549617,,,,1
42,2.550498435508225,0.7752096038181465,,,,1
43,2.6259425780573094,0.7065078492660622,,,,1
44,2.4134837880769706,0.9313358608242515,,,,1
45,2.5450274373267914,0.6617559315441371,23.735898971557617,3.0013933181762695,0.06737027317285538,1
46,2.6622096946189453,0.676995764453928,,,,1
47,2.6681664948696855,0.695337773359322,,,,1
48,2.7164135587798968,0.6718409461053935,,,,1
49,2.5094948180990255,0.9075403372411961,,,,1
50,2.6772386961049968,0.6433943302168713,24.967004776000977,2.928647756576538,0.052901286631822586,1
51,2.6940794311515934,0.7333932378804767,,,,1
52,2.7643667389671287,0.661375660996337,,,,1
53,2.7634159038950514,0.6648466385953076,,,,1
54,2.8030506276323663,0.6850861702244598,,,,1
