epoch,loss_g,loss_d,fid,is_mean,is_std,run
1,3.7097786023862596,0.3484800476421658,187.35752868652344,2.378840923309326,0.03988010436296463,1
2,2.5213681483784547,0.5964085280927073,,,,1
3,2.170090696460002,0.6407892399618769,,,,1
4,2.324686856080706,0.5619816298668201,,,,1
5,2.4573079040592427,0.5277185858760634,35.21038818359375,2.1334218978881836,0.027220647782087326,1
6,2.7002707407133193,0.4527394720313386,,,,1
7,3.0783836140942116,0.3506813892760338,,,,1
8,3.6641000870647082,0.21177451556118634,,,,1
9,3.5529243192102156,0.30337602973111677,,,,1
10,4.229657097074848,0.18801288339349195,44.757503509521484,2.083444595336914,0.024891648441553116,1
11,3.649789833344328,0.32716773258538073,,,,1
12,5.1909903236943435,0.025868889507558994,,,,1
13,3.132462062343605,0.5041712543859473,,,,1
14,5.286241609826047,0.023817760384299308,,,,1
15,4.2641581130639805,0.3695142526750684,46.61521911621094,2.1436784267425537,0.019739482551813126,1
16,2.9528397374635196,0.420343678460544,,,,1
17,4.890421861257309,0.04284724085512133,,,,1
18,4.164971134283094,0.37827502172957694,,,,1
19,4.425383042767007,0.1640002390720014,,,,1
20,6.181227304996589,0.010254444744991155,69.92150115966797,2.2242767810821533,0.047137677669525146,1
21,6.673477791313433,0.006325595281345563,,,,1
22,7.035249036601466,0.004792442741807805,,,,1
23,5.3142877774249415,0.37504362833012556,,,,1
24,3.944858625371996,0.24431620346796182,,,,1
25,6.046199074158301,0.013373555913050141,96.42010498046875,2.238820791244507,0.04082183167338371,1
26,6.884074879507733,0.005384529081101601,,,,1
27,7.388078995240041,0.003357999658353356,,,,1
28,5.004191460442116,0.4296329455232769,,,,1
29,2.9402985864151745,0.428568007886155,,,,1
30,4.387814753203311,0.16396250025146347,62.50409698486328,2.1395514011383057,0.029682036489248276,1
31,6.056278639369541,0.012964634015821876,,,,1
32,6.813794339823927,0.0061397776156902695,,,,1
33,7.3278627548462305,0.003716839758756881,,,,1
34,7.720521528496701,0.0025419286626608023,,,,1
35,8.0250926445692,0.0018734750553068076,58.336700439453125,2.0381176471710205,0.02659452147781849,1
36,8.375544677432785,0.0014486137940996112,,,,1
37,8.705059356159634,0.0010535405599201221,,,,1
38,2.409123991643008,2.1506298217115503,,,,1
39,2.448948206937211,0.6161160342968427,,,,1
40,3.0734925439788237,0.4570400695451814,67.15702056884766,2.148160457611084,0.03584042191505432,1
41,4.945393684073391,0.03904626638485262,,,,1
42,6.205584919350779,0.010574374816571482,,,,1
43,6.921498368947934,0.005088522182787474,,,,1
44,7.357041394608652,0.0034102124147590757,,,,1
45,7.777946212352851,0.002361574487832303,92.73414611816406,2.2449727058410645,0.0318305529654026,1
46,6.823252074868967,3.5110692785201847,,,,1
47,3.484456833929588,0.3887091346371632,,,,1
48,4.528653785013235,0.19621976921494064,,,,1
49,6.392131090164185,0.010012876846365886,,,,1
50,7.298086149060828,0.006340165492187007,395.8896179199219,1.3288990259170532,0.008418417535722256,1
51,9.150668805481022,0.001368985699868933,,,,1
52,7.79539597539522,0.18181552231044018,,,,1
53,7.8768643711367226,0.002979086235272061,,,,1
54,8.28497974587302,0.0017440929952546214,,,,1
55,5.920193295766406,0.14449217071722892,295.6160583496094,2.31086802482605,0.018131600692868233,1
56,5.610512939019081,0.13239118506789654,,,,1
57,6.649433756485964,0.008917357358667586,,,,1
58,8.432263473160246,0.0024614527696978925,,,,1
59,7.731408567510099,0.002064420168017411,,,,1
60,7.915074648001255,0.002089405504170244,257.70269775390625,2.0815351009368896,0.030799977481365204,1
61,6.856369334281,0.10519006902227103,,,,1
62,7.06097076066699,0.15134381106034772,,,,1
63,6.471863620301598,0.013252653449208627,,,,1
64,7.324593138490987,0.003956147414481896,,,,1
65,8.047938302031948,0.002135170449223668,230.3577880859375,1.8777765035629272,0.011252342723309994,1
66,6.378897592297986,0.09622253392475784,,,,1
67,6.905447899785816,0.005812236271688165,,,,1
68,6.569916384237914,0.22734984300190356,,,,1
69,5.540311789028665,0.14684072961736247,,,,1
70,5.992540984072237,0.0163692486896299,244.33041381835938,2.3014187812805176,0.02713763155043125,1
71,6.1198068509021635,0.08447219855470471,,,,1
72,6.937885779600877,0.005253054554580161,,,,1
73,7.517595816719106,0.3710824920403827,,,,1
74,4.664840422124944,0.07463498622115351,,,,1
75,5.031843595389818,0.3122980622176686,190.42726135253906,2.165827512741089,0.029793262481689453,1
76,6.209610647625393,0.01114960874004974,,,,1
77,6.965260387485863,0.005270543794294931,,,,1
78,6.039327995963077,0.4525597805839378,,,,1
79,6.001876479540115,0.0139173997593964,,,,1
80,5.958428670990512,0.1546327150755156,226.3424072265625,2.3339028358459473,0.03230540454387665,1
