epoch,loss_g,loss_d,fid,is_mean
1,3.6986028061546863,0.3712656900400105,199.7378356933594,2.2440198421478272
2,2.5408076739369845,0.5493626439943909,,
3,2.2324407720603943,0.5909865515768273,,
4,2.3523815549010587,0.5419254766888598,,
5,2.577564322380707,0.4863608132920459,34.187508010864256,2.0729374647140504
6,2.847317407057724,0.4162395643356901,,
7,3.138312577060822,0.3581003423095641,,
8,3.4823699276295335,0.30243671559529683,,
9,3.7355577248332197,0.24863966624570902,,
10,3.7847210793569155,0.3063785850500258,38.94646224975586,2.0628541231155397
11,3.9535107268059315,0.24878344251873755,,
12,4.5529839510802015,0.18376568146328576,,
13,3.6722352428589438,0.3819613776623439,,
14,4.500460105988016,0.2349637934385847,,
15,4.991067177148447,0.12639643581629867,47.705559158325194,2.073489761352539
16,4.372026584101542,0.3356252099646048,,
17,4.526323564375188,0.23656993716831803,,
18,4.466337807497837,0.2988023735403728,,
19,4.54092103931315,0.2665077031787553,,
20,5.430814991040657,0.1315857791401044,56.13909072875977,2.095792865753174
21,4.818359806677067,0.24737196109107393,,
22,5.401923947471754,0.13438211562744795,,
23,5.739581317678406,0.11506659594520183,,
24,5.06087098805193,0.21938955124594975,,
25,4.81197521493187,0.26395293164124684,73.58615341186524,2.1566991329193117
26,5.146778897012178,0.1790738747541745,,
27,5.089140324302166,0.22590209925731317,,
28,5.677035594448591,0.12725351072676702,,
29,5.298737859333793,0.18346306050768915,,
30,5.462961883429099,0.1860486415711343,76.44240493774414,2.190597414970398
31,5.397907879244452,0.165148557457848,,
32,5.805171669022758,0.14092227843668187,,
33,6.219123197346533,0.09152206810013168,,
34,6.4646529275579585,0.1159270218960318,,
35,5.421120564751737,0.28949224141968166,73.23400917053223,2.156521368026733
36,5.465784211656631,0.1459561175115891,,
37,6.129248800993848,0.1991487770472708,,
38,5.891591752527794,0.2951956324293829,,
39,5.727568732779574,3.6753214026075973,,
40,4.461369293881195,10.207839154454984,122.87801094055176,2.1074422240257262
41,5.19043618535792,10.089200607656565,,
42,5.793912367902764,10.040900191213549,,
43,5.9170513539998915,10.08864836150308,,
44,6.085694787018479,10.104843629714548,,
45,5.431880267198014,19.131911080244034,170.68599624633788,1.9252375483512878
46,5.010617228032915,20.442526224937758,,
47,4.829752199887286,20.136558747588026,,
48,5.212366243249282,20.08767496569657,,
49,5.287607065135967,26.406270286335296,,
50,4.434121513943005,30.040928154849173,261.3881248474121,1.6839400291442872
51,5.075772415625162,30.017605864506123,,
52,5.363872257965963,30.021111411719392,,
53,5.382153986500474,30.09627954013277,,
54,4.766788238563048,30.09953257773652,,
55,3.894533207274705,38.94151038888223,272.4537109375,1.7434378385543823
56,3.381890634553005,43.30845810507968,,
57,3.127857137567356,52.96844499733173,,
58,2.759179075253315,60.00409013792213,,
59,2.666007351501184,60.030623462160335,,
60,2.6817509322025277,60.046121479974815,257.18423690795896,1.767045271396637
61,2.487326225934325,60.03389392838411,,
62,2.6325499925197264,60.01972073817026,,
63,2.659439666230136,60.02582489325242,,
64,2.6039204426941613,60.039622038970116,,
65,2.3518998312878177,60.13380403428501,239.26837768554688,1.747161853313446
66,2.1225854212235116,60.107130650940235,,
67,2.2695944847586826,60.04143686445907,,
68,2.559921481360733,60.04583842863925,,
69,2.277227320070339,60.04233611228077,,
70,2.450286478498298,60.021087427359895,225.9469436645508,1.7987356781959534
71,2.510784667466059,60.043589157777966,,
72,2.0457692287752853,65.31310433650017,,
73,1.7541977872596308,70.05497046704802,,
74,1.6877033002356179,70.01009270379316,,
75,1.6808642597959582,70.04929204104556,217.94637145996094,1.7916020154953003
76,3.1558122634960917,71.42232945163099,,
77,7.5903051713146725,75.45293030330735,,
78,7.529592103498972,75.50313684878343,,
79,7.468290858548713,75.4705029002544,,
80,7.59143000110371,75.45597085362115,219.23260269165038,1.7749702334403992
