epoch,loss_g,loss_c,gp,fid,is_mean,is_std,run
4,-9.551804192928774,-5.0095381085366295,0.0698945123360372,,,,2
5,-14.21030533911706,-4.750921660579001,0.0670042774971006,31.361766815185547,2.186520576477051,0.04022219404578209,2
6,-18.043469768959785,-4.492865064737001,0.06254750647827617,,,,2
7,-20.84596074123647,-4.325831994430232,0.05969577861140734,,,,2
8,-23.73669252629723,-4.149193669077936,0.057804314346075567,,,,2
9,-26.253833060330745,-3.9992561136772946,0.05451766230770275,,,,2
10,-28.572700408886693,-3.8728569421595163,0.05289667913751834,22.99041175842285,2.1384835243225098,0.018493110314011574,2
11,-30.679714644604076,-3.751788284888008,0.05186538522806627,,,,2
12,-32.34560490366998,-3.652446531053541,0.04924607056758606,,,,2
13,-33.14029586938555,-3.560791892964659,0.04851661645782478,,,,2
14,-34.322823932611065,-3.4788244078482484,0.04748200567532629,,,,2
15,-35.915985697743224,-3.400753159660413,0.0470557987974239,20.071613311767578,2.121204137802124,0.02921966463327408,2
16,-37.17179438653089,-3.3085302924906306,0.045164671262354454,,,,2
17,-38.32616308531868,-3.2158213465801553,0.04292562284895488,,,,2
18,-39.83455410431136,-3.1935208502803056,0.04357820593532306,,,,2
19,-41.056812318946406,-3.1205651396239453,0.04187411127816747,,,,2
20,-42.600537571861246,-3.0623361960037543,0.04149773841566757,19.049318313598633,2.1227056980133057,0.02775009162724018,2
21,-43.897052777106126,-3.0195514552748444,0.04051445495225926,,,,2
22,-44.8502065033643,-2.9674798849425423,0.04069539212811591,,,,2
23,-46.4020671050602,-2.8860196833167793,0.039414101922357794,,,,2
24,-47.6218603698014,-2.877629824610886,0.037962798897888644,,,,2
25,-48.1831199173739,-2.8325055508119954,0.03876675942489279,17.56866455078125,2.09916615486145,0.033004581928253174,2
26,-48.749366642189635,-2.7505362479129496,0.03751400936287584,,,,2
27,-49.5672289951125,-2.7406852665171426,0.03648568996354508,,,,2
28,-50.67955386346025,-2.7064445723591644,0.03682382548229894,,,,2
29,-51.33437993915766,-2.646082113748426,0.03507361783156034,,,,2
30,-52.29032582025518,-2.6203357081784766,0.035191692455632965,14.650032043457031,2.058990478515625,0.02989339828491211,2
31,-52.54129535182436,-2.58095925085827,0.03448043719755054,,,,2
32,-53.04622247913731,-2.5631275238069677,0.03365944775781547,,,,2
33,-53.77645199835746,-2.51801088347379,0.03285150968428928,,,,2
34,-54.3978168849884,-2.488615465520413,0.032899120857336796,,,,2
35,-55.17964529813036,-2.4598996702863922,0.03257762647572837,14.395584106445312,2.0655534267425537,0.02678927779197693,2
36,-55.43726883015994,-2.4423594357746006,0.0330167529396832,,,,2
37,-56.15045379752665,-2.4051889441947165,0.03208966898655354,,,,2
38,-56.71560245949532,-2.3859016190470856,0.03181761088050512,,,,2
39,-57.2250222498223,-2.347212499335583,0.030919143240282606,,,,2
40,-57.737290059744105,-2.331223022721493,0.03107589394999161,13.211101531982422,2.093120574951172,0.024596629664301872,2
41,-58.235300815219944,-2.33642578125,0.030695211444956547,,,,2
42,-59.4199519976735,-2.3077683301211165,0.03100663123368072,,,,2
43,-60.12304152953841,-2.2692370989788304,0.030500399412462048,,,,2
44,-60.45624810527203,-2.2395436786663825,0.029498711448528565,,,,2
45,-61.42805110479495,-2.251039816450284,0.029467724284043848,12.342270851135254,2.111137866973877,0.018993724137544632,2
46,-61.80203362691873,-2.2133467479856446,0.028926506845763582,,,,2
47,-61.85937853785691,-2.2070623863977454,0.028433226923117356,,,,2
48,-62.10858331800398,-2.1799860845380556,0.028107436167587117,,,,2
49,-61.86354878770631,-2.161722751157388,0.028137651884385655,,,,2
50,-62.56168334130417,-2.1438298057466585,0.028448966670713786,13.015719413757324,2.086327075958252,0.04758257418870926,2
51,-62.68944679431244,-2.1359854080379326,0.02791607351486622,,,,2
52,-62.572189066427875,-2.118666226479643,0.027439210279631004,,,,2
53,-62.348708349205516,-2.081519131981067,0.026364546612584954,,,,2
54,-62.29013739782311,-2.069429053568153,0.027193431947241154,,,,2
55,-62.83829037433246,-2.074655661079138,0.026356662073934983,12.349539756774902,2.1200497150421143,0.03868240490555763,2
56,-63.034019327723485,-2.0628974735418786,0.026098548191159233,,,,2
57,-63.05051120851694,-2.048682787884007,0.026546327218814905,,,,2
58,-63.56678195900444,-2.0289315556512952,0.02558702333077884,,,,2
59,-63.365724809905124,-2.0343302072303144,0.025720081097777365,,,,2
60,-63.33446906953891,-2.005536135385487,0.025799589344422585,11.623848915100098,2.0485026836395264,0.022979481145739555,2
61,-63.315716730237895,-1.9779441410093195,0.02522148050590475,,,,2
62,-62.730011751710286,-1.9825835131275742,0.025521272770551568,,,,2
63,-62.66373279534893,-1.9833522662281864,0.025460281270668468,,,,2
64,-62.51129302652821,-1.9648738156769547,0.02501373691384938,,,,2
65,-61.96439469458581,-1.9476101283966032,0.02570642121464189,10.44469928741455,2.0759408473968506,0.025582384318113327,2
66,-61.98691170040037,-1.9465309354767855,0.025159846679700126,,,,2
67,-62.04135864648646,-1.9520907814245723,0.025012155283111265,,,,2
68,-62.37564621460221,-1.9071391135167923,0.024138465447683312,,,,2
69,-62.565921754948995,-1.9150214464967252,0.024820811816927527,,,,2
70,-62.570539733007344,-1.9044883874589886,0.02449649376019422,10.258082389831543,2.060410737991333,0.02935139089822769,2
71,-62.31626969035178,-1.9021157149698589,0.024580730512447996,,,,2
72,-61.67150256015448,-1.8907962705435086,0.02430571975353449,,,,2
73,-61.31933841684966,-1.8807677286284457,0.024053810753242342,,,,2
74,-61.606357089992265,-1.8716272702212013,0.02336804452227983,,,,2
75,-61.959597560104974,-1.8442328014394136,0.024169130269199483,9.995326042175293,2.0561139583587646,0.022928308695554733,2
76,-61.80803105569064,-1.8389767755693662,0.022914937506514337,,,,2
77,-61.982973361346104,-1.8517195906176003,0.023362886616830957,,,,2
78,-61.72332280829724,-1.845519706050258,0.02363560577554344,,,,2
79,-61.41783786965027,-1.8336806811288937,0.022956072295674996,,,,2
80,-60.72291233954333,-1.831637037474674,0.023077504838078324,9.391510963439941,2.102304458618164,0.01558083388954401,2
1,14.551048295602218,-7.205207216574263,0.1117211427656872,78.49234008789062,2.312941789627075,0.04040147736668587,3
2,9.903877284763462,-5.881888600779954,0.08411206094907912,,,,3
3,6.089283966076667,-5.3725292507077995,0.07625624990108619,,,,3
4,2.5318691895891026,-5.019559966080217,0.07045030046807027,,,,3
5,-0.866679884712018,-4.734755575593279,0.06595257481434874,35.28572082519531,2.225615978240967,0.04316974803805351,3
6,-4.38230710706436,-4.538907210625859,0.06385577243644439,,,,3
7,-7.556009051385023,-4.34929249304463,0.059748662054228616,,,,3
8,-10.870177433355895,-4.21640135206306,0.05872445435957981,,,,3
9,-14.119189641010037,-4.059193152119281,0.05528309791803106,,,,3
10,-16.486523637395024,-3.9069916319058318,0.053214808275948974,24.81401824951172,2.1676061153411865,0.035335466265678406,3
11,-18.406922154136502,-3.81231912757442,0.05178621065233344,,,,3
12,-20.719492005436752,-3.718642146254044,0.051514698942902566,,,,3
13,-22.723661164209453,-3.6054844342275514,0.0486294319863126,,,,3
14,-24.624421993976213,-3.5140867304522048,0.04765938068248069,,,,3
15,-26.89670335368642,-3.4073154343612164,0.0468068817936544,18.89788818359375,2.105631113052368,0.03924163803458214,3
16,-28.615171452851026,-3.3477783101345455,0.04529480955572431,,,,3
17,-29.76725062082264,-3.2728774010689814,0.04429540853537897,,,,3
18,-31.165665584796265,-3.1944847676899033,0.043235331563042476,,,,3
19,-32.88162187883668,-3.146436898914447,0.04336372017264048,,,,3
20,-34.565530644664136,-3.095316871634924,0.04287445380947808,17.469011306762695,2.1228535175323486,0.04102388396859169,3
21,-36.21021413650431,-3.041607310194343,0.042071642264676065,,,,3
22,-37.54559365255219,-2.958728407592122,0.03925162283335927,,,,3
23,-38.73717381122145,-2.9456759954592973,0.041064700920814635,,,,3
24,-39.551203427472515,-2.88418865305637,0.03927092399972957,,,,3
25,-40.87687832924956,-2.8252821385924056,0.03781617539482571,16.088329315185547,2.112826347351074,0.01929178088903427,3
26,-42.02542184282138,-2.8025858582910885,0.03766386862943623,,,,3
27,-43.12378376703252,-2.7640259293889033,0.03699058622793715,,,,3
28,-44.478066064759275,-2.7222364704535127,0.03681953997115665,,,,3
29,-45.602045826621854,-2.677068447735928,0.035639866425187634,,,,3
30,-45.73395180473206,-2.6571239727919993,0.03638342275307092,14.439875602722168,2.1010751724243164,0.02710585668683052,3
31,-46.805331080547646,-2.621812798043071,0.03541770706941218,,,,3
32,-48.26431243473081,-2.576219609605592,0.034375638571809364,,,,3
33,-49.257970970748204,-2.544695802279445,0.03354440088032992,,,,3
34,-49.85026332484747,-2.522072990523331,0.0336311360718752,,,,3
35,-50.353621410585646,-2.5063850174845856,0.03360054856206001,14.695216178894043,2.095755100250244,0.03248320519924164,3
36,-50.92237561285941,-2.4771513720077794,0.03294107269122004,,,,3
37,-51.566584099573156,-2.454643986395609,0.03309446691337619,,,,3
38,-52.533511496658896,-2.4336885067543834,0.032593373213213817,,,,3
39,-53.177786982810105,-2.417243880167079,0.03245562576791202,,,,3
40,-53.745298644140156,-2.3700433362637154,0.03133637574377093,13.064122200012207,2.059901237487793,0.024008989334106445,3
41,-54.27169724080708,-2.363797488054827,0.03152966989838422,,,,3
42,-55.02584486302851,-2.355651102300133,0.03145910701749244,,,,3
43,-55.79075425106281,-2.3289342410027536,0.03119207078068176,,,,3
44,-56.072288370692235,-2.3085615388102823,0.030317578935377468,,,,3
45,-56.736189407625474,-2.2944627352687057,0.030163484896864174,12.445164680480957,2.0712697505950928,0.029879821464419365,3
46,-57.098759878152464,-2.275186634369059,0.03004631004718668,,,,3
47,-57.35564586676045,-2.253331757406033,0.029552094989208744,,,,3
48,-57.60313891855604,-2.2378081746137,0.029938872491099982,,,,3
49,-57.666552593512115,-2.2368939500480987,0.029905841697261865,,,,3
50,-58.16466122019634,-2.1990778382585296,0.028953798763302882,12.377983093261719,2.094424247741699,0.02516833133995533,3
51,-59.07891046937273,-2.180055974514533,0.028391627710622716,,,,3
52,-59.34533414565893,-2.167874579495783,0.028447143091912618,,,,3
53,-59.22171891740699,-2.157977956081785,0.028668130533779666,,,,3
54,-59.59143869243284,-2.16703267133096,0.028297056135867613,,,,3
55,-59.32299364592757,-2.1380875952851937,0.027799190241712263,12.32379150390625,2.060133218765259,0.020829664543271065,3
56,-59.575019816069876,-2.1324327238850302,0.027409480010003266,,,,3
57,-59.96912942192216,-2.1133365651459424,0.02767828239372503,,,,3
58,-60.15711377448181,-2.105361889622382,0.027708145086091953,,,,3
59,-60.49387802563711,-2.0933982417575834,0.028354220916770534,,,,3
60,-60.49441797425424,-2.0603292947644993,0.02742832282701211,11.822404861450195,2.0812461376190186,0.03539930656552315,3
61,-60.084546458632104,-2.0494715874833767,0.026495779289992222,,,,3
62,-60.06393860091267,-2.035048009491781,0.02730023001321654,,,,3
63,-60.201420233369255,-2.045525175275772,0.02668370033257513,,,,3
64,-60.6082500958519,-2.018233051931082,0.02649851907849741,,,,3
65,-60.93594331039054,-2.012137666455964,0.025691772136725924,11.212362289428711,2.090137004852295,0.026903269812464714,3
66,-61.256037713114964,-2.002716589635566,0.025061076509954136,,,,3
67,-60.994342413121636,-1.9801830018978872,0.025794403155392935,,,,3
68,-60.92969063480992,-1.9931129243864958,0.026145028979631824,,,,3
69,-61.24792936033984,-1.9698223696192656,0.025618062133969402,,,,3
70,-61.720242609209286,-1.946382520547417,0.025058492344755406,10.773350715637207,2.0831475257873535,0.03646108880639076,3
71,-61.617774096217204,-1.9457386713017777,0.02497165680245726,,,,3
72,-61.51521050077619,-1.948633827038483,0.02525404465395715,,,,3
73,-61.90265439337829,-1.9597930012543148,0.025859006802305944,,,,3
74,-61.72027734860285,-1.9397237283061384,0.02485749987028579,,,,3
75,-61.621006191094885,-1.9406727289059373,0.025033923567709063,10.633027076721191,2.0714142322540283,0.027671396732330322,3
76,-61.87434509342483,-1.9349929622295954,0.025286207146537086,,,,3
77,-61.97440991966549,-1.9089923520734495,0.025355878252269683,,,,3
78,-61.69361785025581,-1.906861446710381,0.024639922397443777,,,,3
79,-61.93393880707732,-1.8952979186555747,0.024850898891937867,,,,3
80,-61.453995186593005,-1.8867952108637627,0.024493657065438167,11.312480926513672,2.0598676204681396,0.028046265244483948,3
1,23.903432651638603,-7.104336974714965,0.10490831382286396,70.76333618164062,2.362914562225342,0.039185043424367905,4
2,14.204497248793107,-5.553463959261346,0.07759034644172248,,,,4
3,8.268417056622093,-5.111523937899122,0.07061966336476383,,,,4
4,4.927740062949751,-4.767159131700481,0.06628214582610029,,,,4
5,3.8246638199181286,-4.490007792872833,0.06120950335451862,31.255630493164062,2.1896896362304688,0.028904950246214867,4
6,2.8168880263285803,-4.250673422055158,0.05737744361110501,,,,4
7,1.4500910447892537,-4.066954524183731,0.054714163899493254,,,,4
8,0.3213393148472145,-3.922678191735625,0.05292184838454618,,,,4
9,-0.37071124859066756,-3.799177710503626,0.051896135605028815,,,,4
10,-1.575693622390514,-3.697377359091027,0.05023107337670971,24.120336532592773,2.188202381134033,0.027532799169421196,4
11,-2.886601085024175,-3.5697596498080224,0.04873825973963311,,,,4
12,-4.367508512041994,-3.5039150328112005,0.047245717740626636,,,,4
13,-5.971362754654859,-3.4138356288189313,0.04697535548502283,,,,4
14,-7.444414983055253,-3.3463261588024356,0.04570272228737206,,,,4
15,-9.025997672289641,-3.2760802923424395,0.044341169821501984,19.689960479736328,2.106499671936035,0.039173584431409836,4
16,-10.580578037107259,-3.2279016261675824,0.043239361755629424,,,,4
17,-12.182742990068336,-3.134760001680258,0.04126908202539322,,,,4
18,-13.683476874515366,-3.0903687838429192,0.04059559364555644,,,,4
19,-15.52679887728859,-3.023749048198427,0.04047003539483855,,,,4
20,-17.47154298128924,-2.9651216285078603,0.03958141402686323,17.189342498779297,2.1096789836883545,0.026022568345069885,4
21,-18.88595067067996,-2.91714224515119,0.038644919353820535,,,,4
22,-20.003287004941047,-2.830849168140326,0.036668299451836146,,,,4
23,-21.431405025714234,-2.7977341842244248,0.03656609110502385,,,,4
24,-22.658280911033412,-2.7608212539200596,0.03635136633336131,,,,4
25,-24.339838937863213,-2.7297652782981654,0.03582445637739424,16.750640869140625,2.133930206298828,0.02028166875243187,4
26,-26.03106166509834,-2.653059331431842,0.03460715138905045,,,,4
27,-27.542178845074794,-2.6232251825811006,0.03354961659785125,,,,4
28,-28.853647490575703,-2.598508755450824,0.033515920844664565,,,,4
29,-30.049886383903445,-2.581469182652623,0.034507937686619215,,,,4
30,-31.341835280492695,-2.5661670619675547,0.03320472836772749,14.929306030273438,2.1213605403900146,0.04106706753373146,4
31,-32.57810405987686,-2.522179498743731,0.033323267024515345,,,,4
32,-33.89231890471793,-2.4929313374685247,0.03213744645137161,,,,4
33,-34.83643910622775,-2.448624658737264,0.03202895868098485,,,,4
34,-35.44221340248654,-2.4176009838710852,0.03174218428773426,,,,4
35,-36.27577044589797,-2.4038815615398526,0.03196280089971334,13.44703197479248,2.097058057785034,0.03595689684152603,4
36,-37.29393867647381,-2.3718437349529125,0.03064520359774823,,,,4
37,-38.067588142549724,-2.352962041995314,0.031066888449822923,,,,4
38,-38.61219846222673,-2.3200613610136345,0.03029616789299927,,,,4
39,-39.87637534289121,-2.305058970904274,0.029489094467004692,,,,4
40,-40.54533108575876,-2.2675613598737034,0.02904337716836526,12.773715019226074,2.051889181137085,0.027735617011785507,4
41,-41.50379699576754,-2.267444329684165,0.028921860147947436,,,,4
42,-42.407478165601084,-2.2447167989920147,0.029438629194799903,,,,4
43,-42.91603983224647,-2.209931812266021,0.028894094965970313,,,,4
44,-43.48398181341246,-2.203852858080299,0.028362452169321675,,,,4
45,-44.50394217817862,-2.1588892046135544,0.027399981009258056,13.61262035369873,2.1240835189819336,0.03536881506443024,4
46,-44.98628263361553,-2.1631553959312155,0.02895944575076424,,,,4
47,-45.7101685433403,-2.171896109077185,0.028026950228044897,,,,4
48,-46.50542413717655,-2.1406626177190335,0.02725490567690853,,,,4
49,-46.8158840395216,-2.1351741029460505,0.027111856227347044,,,,4
50,-47.68033597817925,-2.113430426240349,0.026424135950174312,12.007091522216797,2.09507155418396,0.020279398187994957,4
51,-48.82132665172076,-2.0745889059125804,0.02560572106671483,,,,4
52,-48.83380311784775,-2.0663964058826165,0.025884756229006812,,,,4
53,-49.14677141366671,-2.0728585722606745,0.02639945469927858,,,,4
54,-49.79636089931557,-2.054053783925646,0.02660318192645208,,,,4
55,-50.34856541408673,-2.044909555604135,0.02622827698288758,11.212230682373047,2.0687530040740967,0.02016828954219818,4
56,-51.33587889126805,-2.022861301580895,0.026255749784243016,,,,4
57,-51.808781402978724,-2.0099524433864726,0.025384506445254817,,,,4
58,-52.72461290471455,-1.996535269656838,0.02547316448544346,,,,4
59,-53.81997891958393,-1.9933906441182694,0.025793921070227054,,,,4
60,-54.218069147783766,-1.976176645610732,0.0252958969943615,10.991283416748047,2.074716329574585,0.019531913101673126,4
61,-55.03474686825161,-1.9419526066571442,0.02445877429044218,,,,4
62,-55.482965976222474,-1.936795567499281,0.02467303597164542,,,,4
63,-55.773238325577026,-1.934908847544211,0.02383003067006551,,,,4
64,-56.14231046108706,-1.9389361785595547,0.02453570680945253,,,,4
65,-56.53251951252256,-1.9200044467075148,0.02427456171223009,10.216201782226562,2.0657336711883545,0.02828480303287506,4
66,-57.058218203842834,-1.9151276310581788,0.024119631005620052,,,,4
67,-57.70539130065332,-1.8738827822429776,0.02424990257005761,,,,4
68,-58.26750127330279,-1.8837131797440405,0.02413808109821193,,,,4
69,-58.63275703014915,-1.8741088264652606,0.02360401718639704,,,,4
70,-59.49911778306503,-1.863053186471587,0.023719238621265237,10.438958168029785,2.096360445022583,0.023389257490634918,4
71,-59.94246797347908,-1.8571345269234738,0.023158326181965772,,,,4
72,-60.69822822741791,-1.8418135790585708,0.02325268276433362,,,,4
73,-61.11657737642368,-1.832713694048284,0.023301730553640435,,,,4
74,-61.63185242985712,-1.8286050533917568,0.023130247237711444,,,,4
75,-62.14547530004283,-1.827496271123245,0.02303401271742048,10.48363208770752,2.046144962310791,0.024296291172504425,4
76,-62.46418513457829,-1.8150988714163179,0.02368471801893243,,,,4
77,-62.71412202719054,-1.804019028247357,0.022548664039698615,,,,4
78,-63.13636501723445,-1.8063215787026519,0.02309978147272891,,,,4
79,-63.46337674445251,-1.805991609424766,0.022517606925384293,,,,4
80,-63.945772368472824,-1.7888944864018623,0.023102305640179264,10.174745559692383,2.10099720954895,0.032037485390901566,4
1,18.579358689200724,-7.0475780294697215,0.10560464799471732,74.74028778076172,2.3536744117736816,0.040894608944654465,5
2,14.287150274091495,-5.598972226410564,0.07760673302664096,,,,5
3,7.8107340050863225,-5.163639739839601,0.0721424067365115,,,,5
4,3.4019053950667253,-4.842947206985734,0.06708626495624556,,,,5
5,-1.2175581830264475,-4.622348462250342,0.06423064341555919,31.784225463867188,2.1787469387054443,0.04523811861872673,5
6,-4.801112141273319,-4.413671810319101,0.061122418434946556,,,,5
7,-8.016303915860432,-4.26853793204276,0.05949572716285986,,,,5
8,-11.210140785005583,-4.094869929164044,0.05591515377322918,,,,5
9,-14.075362118992759,-3.9514456548456702,0.05394022579115031,,,,5
10,-17.23013805198059,-3.7864672722913157,0.051990645763681946,22.852514266967773,2.121835947036743,0.033190563321113586,5
11,-19.450077413113167,-3.6949783190846315,0.04977273770877366,,,,5
12,-21.34665253068238,-3.585158996419184,0.04844420205050306,,,,5
13,-23.515925585523867,-3.503581516261798,0.04805997852832397,,,,5
14,-25.391270239554196,-3.4282642942609756,0.04556816072762808,,,,5
15,-27.143984494367047,-3.3671688173471166,0.04602659276806876,19.86408805847168,2.1125495433807373,0.024803249165415764,5
16,-28.78892474953113,-3.253351545384752,0.04385756640600611,,,,5
17,-30.344809374407237,-3.2440584380191573,0.044551276362311244,,,,5
18,-32.3010065776943,-3.182123444759731,0.04335449570879388,,,,5
19,-34.16810826939732,-3.100362905952185,0.041147320267914324,,,,5
20,-35.710856271782454,-3.043721617349566,0.03970654264863743,17.39781951904297,2.086477279663086,0.029256295412778854,5
21,-36.59033908660791,-2.9698834210602425,0.03866223431229114,,,,5
22,-37.5008769121852,-2.927839786036928,0.03866589679844924,,,,5
23,-38.578940441412506,-2.8966460945512087,0.03757557238620113,,,,5
24,-38.70793610677648,-2.862241250346539,0.03817115688404285,,,,5
25,-39.47386727592607,-2.8021146352924684,0.03657291896428551,16.490524291992188,2.104465961456299,0.03697635233402252,5
26,-40.508844365432395,-2.7432566411721666,0.03588618241894589,,,,5
27,-41.155533704075765,-2.7215248889577044,0.03581666511860194,,,,5
28,-41.70992614518108,-2.686926264645832,0.034382661802568965,,,,5
29,-41.94732176659583,-2.649004456836615,0.03521313009388037,,,,5
30,-42.89851199855418,-2.6171033161045267,0.034329542233693146,15.43166732788086,2.1119396686553955,0.046799641102552414,5
31,-43.7718886555577,-2.6026536499805104,0.033279444604392465,,,,5
32,-44.70780811289458,-2.5423088399425007,0.03277843359215712,,,,5
33,-45.21991236716222,-2.5184486576434515,0.03277532439609331,,,,5
34,-45.90229936597696,-2.481955126230083,0.032247792143700695,,,,5
