epoch,loss_g,loss_c,fid,is_mean,is_std,run
1,0.15068429475415684,-0.3096787758885208,109.00948333740234,2.1351330280303955,0.03228079900145531,1
2,0.14003193908815323,-0.2717234405630299,,,,1
3,0.11548808643076541,-0.2199145377700077,,,,1
4,0.10213184333878511,-0.19472922685306635,,,,1
5,0.09771310714714074,-0.18394250771788168,42.34297561645508,2.1375889778137207,0.03644036129117012,1
6,0.09475145357479058,-0.1757755241055626,,,,1
7,0.08884747865593176,-0.16763819800242544,,,,1
8,0.0836162929106459,-0.16188192954376388,,,,1
9,0.08051652023807296,-0.15597101568126118,,,,1
10,0.07833231017557583,-0.15281306258069793,33.829952239990234,2.0967416763305664,0.03456898778676987,1
11,0.07347056191745577,-0.1502293819201794,,,,1
12,0.07160938990336178,-0.1461849758518798,,,,1
13,0.0677245735355306,-0.14291433445322094,,,,1
14,0.06631800490781851,-0.13935948524270267,,,,1
15,0.06253952051752934,-0.13551823440203672,27.707988739013672,2.0506346225738525,0.0221277866512537,1
16,0.06186253115574043,-0.13348443591480194,,,,1
17,0.060495012525390544,-0.12991734660899498,,,,1
18,0.05756614858937115,-0.12800839958412288,,,,1
19,0.057060343913734955,-0.1253457762452047,,,,1
20,0.0527936510749538,-0.12400750516095818,24.600364685058594,2.0326435565948486,0.031971175223588943,1
21,0.05360633746823723,-0.12152212540139001,,,,1
22,0.0531374705185579,-0.1204347248361103,,,,1
23,0.052875315998119315,-0.11817694559550208,,,,1
24,0.049475067945419865,-0.11683024442978322,,,,1
25,0.04944296181562238,-0.1152969004552545,24.242530822753906,2.0625431537628174,0.04341932386159897,1
26,0.05452157875146268,-0.11414781050595556,,,,1
27,0.051767934143931875,-0.11303924096463966,,,,1
28,0.0518050187306748,-0.11145910601605728,,,,1
29,0.05239965668839692,-0.11060902417469431,,,,1
30,0.05141693283704367,-0.10835019006068831,22.123247146606445,2.0534725189208984,0.028053151443600655,1
31,0.05199015268956817,-0.107726671231022,,,,1
32,0.050161259559335,-0.10796030122576045,,,,1
33,0.0471809444648488,-0.10752078251497722,,,,1
34,0.04401874445774369,-0.10705239032350457,,,,1
35,0.043258206269419536,-0.1050394431090533,20.00221061706543,2.025470733642578,0.024804076179862022,1
36,0.04917965333588499,-0.10407556891600375,,,,1
37,0.04134697554294584,-0.10371198802550294,,,,1
38,0.0437167679232256,-0.10293744730275112,,,,1
39,0.04315247638956142,-0.10219000823787844,,,,1
40,0.04238268199178968,-0.10070540688399189,19.758190155029297,2.049203634262085,0.023795152083039284,1
41,0.04393629508794722,-0.10025353132565222,,,,1
42,0.04556118096239873,-0.09975555225045857,,,,1
43,0.043717374332749116,-0.09888343596105387,,,,1
44,0.044724206773245165,-0.09839984967016487,,,,1
45,0.04199672417614307,-0.09783770868369839,18.31614875793457,2.0202364921569824,0.030191008001565933,1
46,0.04020388388130098,-0.0970090248541491,,,,1
47,0.043434516816430305,-0.09602091220488798,,,,1
48,0.042183480572513046,-0.09538592016890947,,,,1
49,0.04317478857598523,-0.0953579129514025,,,,1
50,0.04307020484547358,-0.09419637435814614,19.524761199951172,2.0470969676971436,0.03640279546380043,1
51,0.04248749044294675,-0.09412254875758415,,,,1
52,0.04138830183854122,-0.09323271828342782,,,,1
53,0.04255799972874648,-0.09318195290171731,,,,1
54,0.04030898917220899,-0.09236432807152274,,,,1
55,0.04360822131241033,-0.0922297852684365,17.327878952026367,2.0260016918182373,0.018134331330657005,1
56,0.03935977839858578,-0.09133821472986785,,,,1
57,0.04033810512060618,-0.09107834454566209,,,,1
58,0.04148963722288549,-0.09050065783133757,,,,1
59,0.038298426131248724,-0.08994169712162069,,,,1
60,0.04133840718647274,-0.09011343854659395,17.079748153686523,2.0454909801483154,0.02036151848733425,1
61,0.044174473926901076,-0.08875434565792216,,,,1
62,0.045811714944735335,-0.08877496663063542,,,,1
63,0.0404971593339518,-0.08826268723546632,,,,1
64,0.04407689412320261,-0.08862742232586175,,,,1
65,0.04284791023385479,-0.08817911997294349,16.356489181518555,2.0208427906036377,0.02713864855468273,1
66,0.04414151974701747,-0.08720426370758512,,,,1
67,0.04103093349815644,-0.08655344621698782,,,,1
68,0.04126168624398556,-0.08727751993907172,,,,1
69,0.04237392143852782,-0.08562982634202902,,,,1
70,0.04163239703261718,-0.0855014970090753,16.333927154541016,2.051050901412964,0.027112944051623344,1
71,0.039074670822705514,-0.08507433392926494,,,,1
72,0.04117428090049624,-0.08555362823646885,,,,1
73,0.041740291528657214,-0.08443314117740287,,,,1
74,0.042580131108136084,-0.0845827441881217,,,,1
75,0.039057547024778205,-0.08426777513155052,14.890559196472168,2.035482168197632,0.026013320311903954,1
76,0.04101139440061077,-0.08378477485625822,,,,1
77,0.04185752714638725,-0.08382048937338012,,,,1
78,0.040093224052227476,-0.0835400036672327,,,,1
79,0.04009061045115993,-0.08246078149772378,,,,1
80,0.0372223889249205,-0.08304844563677828,15.699223518371582,2.0179266929626465,0.022138996049761772,1
