epoch,loss_g,loss_c,fid,is_mean
1,0.1544936411886501,-0.31094722059449,112.2474151611328,2.1592764616012574
2,0.142357525192877,-0.2746691040941211,,
3,0.11492689215151242,-0.22031267408436622,,
4,0.10146662286826158,-0.19769801748091537,,
5,0.09436342461102243,-0.18524453287254403,43.14476127624512,2.133213758468628
6,0.08945148889793023,-0.17631682265021123,,
7,0.08514982940697582,-0.16915134369547746,,
8,0.08092351362679831,-0.16320587071245227,,
9,0.07700612390528308,-0.15747736072607077,,
10,0.07361848225949155,-0.1525177048580878,33.40731201171875,2.0942959547042848
11,0.07083550026041943,-0.14812475313435497,,
12,0.06844860155589748,-0.14378795237653158,,
13,0.06605383315294575,-0.14037670004504593,,
14,0.06450711277023671,-0.13724320489622993,,
15,0.06244456621067447,-0.13429987019955666,28.796349143981935,2.071589946746826
16,0.0596272572775194,-0.13227325313771293,,
17,0.05874461144519949,-0.13008152434926404,,
18,0.05776800535508807,-0.12807034243021476,,
19,0.05596853191776722,-0.1264062477579875,,
20,0.05489947068613825,-0.1248886341735991,26.205285453796385,2.0632674932479858
21,0.05309188512535721,-0.1232661636599927,,
22,0.0523202655030481,-0.12165507896064823,,
23,0.05163348647930126,-0.12026246875651744,,
24,0.0501009438524917,-0.1190353114495855,,
25,0.05020332163368877,-0.11765266698700641,24.744237327575682,2.0672309160232545
26,0.05025915502273755,-0.11611199110285195,,
27,0.048465284565879875,-0.11515732434127986,,
28,0.047877332020923445,-0.11393897571425046,,
29,0.04769389314617114,-0.1127062087522754,,
30,0.04769771213042167,-0.1115137453617383,22.968964767456054,2.0586852550506594
31,0.04751544777946144,-0.11057529183086742,,
32,0.046315317498483985,-0.10968844675187621,,
33,0.045485143361230114,-0.10884879078783627,,
34,0.04518182339610034,-0.10806157905111444,,
35,0.0451025574458758,-0.1071397420293239,22.000183296203613,2.0517711639404297
36,0.04529422789673806,-0.10613071746177964,,
37,0.04449857088277865,-0.10518186378154581,,
38,0.04433432748091353,-0.1045930242000929,,
39,0.04458973080366405,-0.10404700028651426,,
40,0.04414201628339374,-0.10314280048505728,21.099596977233887,2.052613544464111
41,0.0425426588965885,-0.10240158462934712,,
42,0.04205358037293348,-0.10178836882511985,,
43,0.042803013248216525,-0.10098676749345079,,
44,0.04116102158157314,-0.10032449234893252,,
45,0.04136281689938198,-0.09964758948429926,20.39983997344971,2.051390838623047
46,0.03990065461473034,-0.0991844653041602,,
47,0.04198328766795029,-0.09852796380816617,,
48,0.04253131631673453,-0.0980458601840087,,
49,0.0423229393488571,-0.09724744607594059,,
50,0.041481697195487374,-0.09692127193257674,19.725089645385744,2.056067967414856
51,0.04211106769453084,-0.09628631105743898,,
52,0.04161461078109102,-0.09568314426633248,,
53,0.041298121197761425,-0.09527667291907707,,
54,0.040410192879232434,-0.09475482209697923,,
55,0.04118487402389727,-0.09442885883526206,19.069879150390626,2.0421263933181764
56,0.04088464990372396,-0.09393473523832944,,
57,0.041216484912833404,-0.09349057546825712,,
58,0.03950842698179225,-0.09303195315473808,,
59,0.03936746877154958,-0.09260541889558098,,
60,0.038932955953063446,-0.0921272150536039,17.75184898376465,2.0492168188095095
61,0.039831220850592236,-0.09177525041141849,,
62,0.03947332628924109,-0.09130220461553291,,
63,0.03881920303903948,-0.09086092761543797,,
64,0.040085600871888956,-0.09049684321279206,,
65,0.03985013820101065,-0.0901210203731041,17.624185180664064,2.0506330251693727
66,0.038410816270801645,-0.08980796862365788,,
67,0.03916553035036789,-0.08945210419412356,,
68,0.03930119205827627,-0.0888558480638132,,
69,0.03933708417002487,-0.08843120330052098,,
70,0.04035242740459951,-0.08823679699189761,17.413602828979492,2.0441143035888674
71,0.040291880783629296,-0.08777431562550866,,
72,0.03902664659027976,-0.0874682150689712,,
73,0.03921477220054671,-0.08695490995388212,,
74,0.03957539397373715,-0.08686138698781504,,
75,0.03929282197979848,-0.08654469945482918,16.73536672592163,2.0316581249237062
76,0.039469850269554276,-0.08620782828270562,,
77,0.03920087023007533,-0.08591736602609859,,
78,0.03878418338727832,-0.08571823862249085,,
79,0.038493892538951156,-0.08529687498118668,,
80,0.0383039964846966,-0.08500607058986338,16.66347417831421,2.0357877016067505
