epoch,loss_g,loss_c,gp,fid,is_mean,is_std,run
51,3.444298498340452,-1.9683866665610128,0.01612427924474425,,,,1
52,3.4723471809842543,-1.9183851055554417,0.016059003088507988,,,,1
53,3.1145378362820777,-1.9164450108178015,0.015768124324367992,,,,1
54,2.9494982788472446,-1.904382453211598,0.015564052982448642,,,,1
55,3.1896577071609213,-1.8835498423433863,0.015244906523196362,19.649463653564453,3.993306875228882,0.10388165712356567,1
56,2.8463657958116957,-1.8530689213929843,0.015411999961709168,,,,1
57,2.4872484096070493,-1.8627986134434458,0.015263068709888255,,,,1
58,2.168552410779889,-1.8696343013927292,0.01507766869191474,,,,1
59,2.3608245252449716,-1.836623687563482,0.015304233580171711,,,,1
60,1.8405824271383573,-1.8049572464178059,0.014799343729182967,19.551504135131836,4.092014312744141,0.08161254972219467,1
61,1.391872664426504,-1.7990901778067443,0.014884673169811069,,,,1
62,1.138869319174721,-1.8077196421274635,0.014508760462166183,,,,1
63,1.0863228265629443,-1.776574318220674,0.01457642091576332,,,,1
64,0.999228775489324,-1.7624800016302435,0.014266378766575803,,,,1
65,0.9805848763275617,-1.7346912297711428,0.01423814056168848,19.929443359375,4.113550662994385,0.0960594117641449,1
66,1.0039741355397023,-1.744635420204354,0.014019553887527614,,,,1
67,0.7684573053979695,-1.741050566782183,0.013985106736926507,,,,1
68,0.3200260872098845,-1.7198710245345674,0.013918744394179979,,,,1
69,0.5803184098640621,-1.7009072413821102,0.013626650956796289,,,,1
70,0.6386305555649571,-1.7014743891507864,0.013686847297540342,20.17963218688965,4.024330139160156,0.0834512710571289,1
71,0.5710561871767171,-1.7045543203677032,0.013731950685767538,,,,1
72,0.5286192485710791,-1.6864644079096416,0.013592367367113254,,,,1
73,0.4336419779580711,-1.6747289671937329,0.013598455642444442,,,,1
74,0.2695408918225905,-1.670983032139541,0.013349981537722886,,,,1
75,0.013597880481178758,-1.6683302477177078,0.01310903016177653,19.36652183532715,4.073464393615723,0.07012967020273209,1
76,-0.22954778007272406,-1.644384086545529,0.013205314453655461,,,,1
77,0.041324295542871814,-1.6453895309627884,0.013397281534230315,,,,1
78,-0.4550202614215293,-1.6701573588932082,0.013180628363510222,,,,1
79,-0.21902400940624855,-1.6115156257546952,0.012772374831163896,,,,1
80,0.07350648629897559,-1.6110899522184945,0.012833802316242406,19.439828872680664,4.063863754272461,0.10771209001541138,1
