epoch,loss_g,loss_c,gp,fid,is_mean,is_std,run
8,-89.32174533645124,-5.811227224148092,0.0691023778770631,,,,3
9,-105.00327232806792,-5.483013084375463,0.06387689590459987,,,,3
10,-121.74767244408292,-5.193981784139576,0.0588654923442557,38.55194091796875,2.6552200317382812,0.057470064610242844,3
11,-138.5122866445243,-4.941448998714887,0.0546833740488448,,,,3
12,-159.3108997507683,-4.644663184287989,0.05036155686759365,,,,3
13,-182.17713802873993,-4.485943671011058,0.04764326997424989,,,,3
14,-206.10065198178162,-4.319783152599847,0.045484272991476275,,,,3
15,-232.27939284868526,-4.112893778000963,0.042954271973226966,34.915870666503906,2.72811222076416,0.054302867501974106,3
16,-258.7156798255764,-3.8618075739904225,0.04071222573230381,,,,3
17,-282.84652726352687,-3.8060577730055294,0.03900703085353966,,,,3
18,-305.5274387835703,-3.654420950891094,0.0377486983834991,,,,3
19,-320.36800643173626,-3.577557951579162,0.036425549198548186,,,,3
20,-339.3415928555891,-3.4633489286353427,0.03527876197155948,32.214839935302734,2.7869529724121094,0.05697154998779297,3
21,-358.53113494921257,-3.3970936466355646,0.034278794924182725,,,,3
22,-371.33027710153783,-3.28220630422776,0.03303261127317027,,,,3
23,-384.3288670062266,-3.246061718595725,0.03256831775091318,,,,3
24,-395.924367731706,-3.1422625163531794,0.03092770343587556,,,,3
25,-408.33121717793495,-3.14448373321485,0.031138897026590357,30.15908432006836,2.732957601547241,0.034648347645998,3
26,-421.344835143368,-3.008928999817955,0.0295046944465447,,,,3
27,-435.03697210857274,-2.8273240220490226,0.027993389968370423,,,,3
28,-447.34605509440104,-2.75734143008553,0.02733993890943921,,,,3
29,-461.3427076487368,-2.7192124112145786,0.026887041086987203,,,,3
30,-473.44560538197015,-2.725426387937525,0.02712274779334641,28.572715759277344,2.7482876777648926,0.06219431757926941,3
31,-482.25288539121124,-2.683872708626456,0.026250286654703095,,,,3
32,-497.0184907886089,-2.5998084479598638,0.025773539408117437,,,,3
33,-506.5623715754746,-2.608333776874753,0.025587289283084454,,,,3
34,-513.142504526051,-2.504657763440462,0.024598906327651056,,,,3
35,-520.053577730441,-2.482944434287989,0.02467702281106658,27.869308471679688,2.7642838954925537,0.06687727570533752,3
36,-525.7952278028732,-2.4763242314777103,0.024829768706819317,,,,3
37,-528.8179770326539,-2.4654741766328496,0.024120823467094422,,,,3
38,-535.0430787289877,-2.400717688586098,0.02373553428145664,,,,3
39,-536.0725144903054,-2.4424708843984497,0.024102404637123924,,,,3
40,-536.5997838603377,-2.2555193908594986,0.022739498520131688,28.695247650146484,2.800959348678589,0.07720236480236053,3
1,18.80924478143124,-15.898649483721403,0.29820757168941026,113.72835540771484,2.4874982833862305,0.032519321888685226,4
2,-9.639018153718203,-11.530429094926253,0.18912131617325365,,,,4
3,-26.86196201710151,-9.497929038218036,0.1427120804433574,,,,4
4,-41.77774653382023,-8.198926604453233,0.1139831409370306,,,,4
5,-52.83238526234318,-7.397102916410184,0.09884839083875807,50.766502380371094,2.5619075298309326,0.044113922864198685,4
6,-65.20904262355907,-6.755523367063694,0.08729672782699832,,,,4
7,-79.80600013793173,-6.190487660050957,0.07756219150330783,,,,4
8,-91.65281934451906,-5.8211815880749835,0.07052140137442575,,,,4
9,-103.8915179091419,-5.443056496474038,0.06478165949872837,,,,4
10,-115.20622647784144,-5.12806870639795,0.05899330546629231,39.838050842285156,2.6905527114868164,0.0696982592344284,4
11,-127.57822583817757,-4.894510577112954,0.055587404988717885,,,,4
12,-140.89282504257997,-4.676055686432415,0.051536283953082976,,,,4
13,-156.17096001261973,-4.467828658406768,0.04874870395184881,,,,4
14,-171.93897803910724,-4.255357565736695,0.04596897419954034,,,,4
15,-190.0509543709657,-4.062966051146883,0.042560372456296174,33.92184066772461,2.712646484375,0.04156528785824776,4
16,-202.73798917797504,-3.939330129035841,0.041534264605215754,,,,4
17,-218.4405039758667,-3.8716852896209764,0.04036924530315032,,,,4
18,-234.96503771259134,-3.7228959841374163,0.03849628658768078,,,,4
19,-251.31511409331648,-3.6359789470172417,0.037081702337063274,,,,4
20,-268.503375403237,-3.5023895890415186,0.03566473934455153,31.11123275756836,2.682215452194214,0.03985823690891266,4
21,-285.04952656292426,-3.346633289210604,0.03384558357457273,,,,4
22,-300.20080173004294,-3.213095705053441,0.0328960458055068,,,,4
23,-315.3398596403535,-3.205054029130258,0.032539541599168595,,,,4
24,-331.9944073573108,-3.1112894886854514,0.031588929475948664,,,,4
25,-353.3535881922332,-2.9761391879257997,0.029965582243968714,28.922794342041016,2.6620547771453857,0.043574873358011246,4
26,-373.5247635249278,-2.8698037676336643,0.02918640220564265,,,,4
27,-397.49720463805477,-2.6923727074693917,0.027669332234121234,,,,4
28,-415.2560869599594,-2.778128143358758,0.028089744695072395,,,,4
29,-433.4660123948614,-2.650112592025202,0.027178883945531144,,,,4
30,-455.92838409568463,-2.5600982714226648,0.026255330900362975,29.772174835205078,2.757953643798828,0.04925158992409706,4
31,-480.4620470188617,-2.5582178968577214,0.025885043152435838,,,,4
32,-504.48785600948486,-2.4235878894679352,0.024974859176324252,,,,4
33,-535.0110883330094,-2.4088543498685575,0.02476594995377706,,,,4
34,-549.9995629381418,-2.4190930310772116,0.025006092807033805,,,,4
35,-573.8982531410446,-2.3492988767217122,0.02400839633012623,25.70010757446289,2.830275774002075,0.07957115769386292,4
36,-595.4036379845786,-2.353929969823756,0.023871557687307702,,,,4
37,-615.2429565429687,-2.321135732159607,0.023779736357589516,,,,4
38,-629.5884460738484,-2.3168136910051342,0.023903833647769115,,,,4
39,-644.0492728620533,-2.266603818775918,0.022931493033241556,,,,4
40,-658.1565790884491,-2.223158435309291,0.023110179836739672,28.299041748046875,2.759108781814575,0.06788667291402817,4
1,25.66032018947752,-15.641038679134978,0.29690752178665963,114.56910705566406,2.621648073196411,0.07945159822702408,5
2,8.481013823574846,-11.433434588084289,0.19096735701329806,,,,5
3,-6.7880255579948425,-9.396696022449511,0.1439534731468224,,,,5
4,-16.05871445288967,-8.24921357891571,0.11820341439102593,,,,5
5,-28.872658671097355,-7.351045463284798,0.09792305431895158,51.140220642089844,2.5928564071655273,0.040667857974767685,5
6,-42.38062385932717,-6.703831558468594,0.08612424376910614,,,,5
7,-51.189112435773275,-6.233966212702024,0.07736460351889826,,,,5
8,-65.36828742245739,-5.753137408312274,0.0689127550070508,,,,5
9,-82.8643775072143,-5.415560775684519,0.06304783729827516,,,,5
10,-97.89387178104636,-5.138725647165501,0.05860351928661314,39.472808837890625,2.7136967182159424,0.07402978837490082,5
11,-114.71593930694918,-4.875900430061617,0.05491437960421964,,,,5
12,-130.11165216816545,-4.6878403143860155,0.05210500978033454,,,,5
13,-142.44979594925192,-4.381430743128579,0.048846712706707665,,,,5
14,-151.64659146614738,-4.24493006605296,0.045894952865514614,,,,5
15,-163.5677337164374,-4.0562322487010025,0.04309315026088913,32.92558288574219,2.584257125854492,0.052747033536434174,5
16,-176.72770683686315,-3.9516765528192264,0.04208480446977544,,,,5
17,-189.20655439958375,-3.8722214685232155,0.040622922354399876,,,,5
18,-203.17170524416377,-3.706939620127987,0.03813117000158129,,,,5
19,-215.10015969901664,-3.6595556370643267,0.03742871821062024,,,,5
20,-226.95115901711992,-3.578733644892254,0.03655682462922299,29.541467666625977,2.7261159420013428,0.04162408411502838,5
21,-242.5142233126913,-3.498078766592306,0.035834678104456286,,,,5
22,-255.47250729722057,-3.3588529903176836,0.03424722614593651,,,,5
23,-264.0427185878181,-3.267788787890008,0.03334706982900793,,,,5
24,-277.23761372016315,-3.1291549321034506,0.0315725251181878,,,,5
25,-288.14595071753433,-3.025169644950879,0.030388680520786727,29.710086822509766,2.76151704788208,0.04307524487376213,5
26,-298.71269473396774,-2.9733290444806477,0.02993559416554174,,,,5
27,-309.9438016340066,-2.9278155816486473,0.029289468820832117,,,,5
28,-320.2117626606006,-2.9395568654812156,0.02870954875267842,,,,5
29,-330.3018536367311,-2.875915913031941,0.02839462001223888,,,,5
30,-345.2126900671406,-2.7549470006572125,0.02763920860706371,29.492494583129883,2.774942636489868,0.06476691365242004,5
31,-357.8648857803706,-2.6704469316190265,0.027288555311801216,,,,5
32,-370.00481148911126,-2.6205453688876137,0.026080573547784515,,,,5
33,-380.7570976076533,-2.6306465040450977,0.02629458847563084,,,,5
34,-392.40427267306603,-2.5399209262070497,0.025513399671174667,,,,5
35,-398.96778063058474,-2.5148891165734844,0.025161663930580655,27.102638244628906,2.7388088703155518,0.043013960123062134,5
36,-408.49276287928575,-2.501543234874852,0.025310696882312002,,,,5
37,-414.9020747614133,-2.4949849446614585,0.024898137407609825,,,,5
38,-425.7607294887163,-2.394227790531201,0.023914082416172888,,,,5
39,-436.4990634719342,-2.391784407629221,0.023840454829736107,,,,5
40,-445.66128182313264,-2.368917986491657,0.023730182708321966,25.6745548248291,2.7409653663635254,0.04837353900074959,5
